DateTime,Temperature ,Light,Experiment,Temp
09/06/2024 03:00:00,20.89,0.00,PMXC6,RT
09/06/2024 03:10:00,20.89,0.00,PMXC6,RT
09/06/2024 03:20:00,20.89,0.00,PMXC6,RT
09/06/2024 03:30:00,20.93,0.00,PMXC6,RT
09/06/2024 03:40:00,20.85,0.00,PMXC6,RT
09/06/2024 03:50:00,20.85,0.00,PMXC6,RT
09/06/2024 04:00:00,20.93,0.00,PMXC6,RT
09/06/2024 04:10:00,20.93,0.00,PMXC6,RT
09/06/2024 04:20:00,20.89,0.00,PMXC6,RT
09/06/2024 04:30:00,20.89,0.00,PMXC6,RT
09/06/2024 04:40:00,20.89,0.00,PMXC6,RT
09/06/2024 04:50:00,20.89,0.00,PMXC6,RT
09/06/2024 05:00:00,20.85,0.00,PMXC6,RT
09/06/2024 05:10:00,20.85,0.00,PMXC6,RT
09/06/2024 05:20:00,20.85,0.00,PMXC6,RT
09/06/2024 05:30:00,20.80,0.00,PMXC6,RT
09/06/2024 05:40:00,20.80,0.00,PMXC6,RT
09/06/2024 05:50:00,20.85,0.00,PMXC6,RT
09/06/2024 06:00:00,20.85,0.00,PMXC6,RT
09/06/2024 06:10:00,20.85,0.00,PMXC6,RT
09/06/2024 06:20:00,20.85,0.00,PMXC6,RT
09/06/2024 06:30:00,20.85,0.00,PMXC6,RT
09/06/2024 06:40:00,20.85,0.00,PMXC6,RT
09/06/2024 06:50:00,20.85,0.00,PMXC6,RT
09/06/2024 07:00:00,20.89,0.00,PMXC6,RT
09/06/2024 07:10:00,20.89,0.00,PMXC6,RT
09/06/2024 07:20:00,20.89,0.00,PMXC6,RT
09/06/2024 07:30:00,20.85,0.00,PMXC6,RT
09/06/2024 07:40:00,20.89,0.00,PMXC6,RT
09/06/2024 07:50:00,20.89,0.00,PMXC6,RT
09/06/2024 08:00:00,20.89,0.00,PMXC6,RT
09/06/2024 08:10:00,20.89,0.00,PMXC6,RT
09/06/2024 08:20:00,20.89,0.00,PMXC6,RT
09/06/2024 08:30:00,20.89,0.00,PMXC6,RT
09/06/2024 08:40:00,20.89,0.00,PMXC6,RT
09/06/2024 08:50:00,20.93,0.00,PMXC6,RT
09/06/2024 09:00:00,20.93,0.00,PMXC6,RT
09/06/2024 09:10:00,20.93,0.00,PMXC6,RT
09/06/2024 09:20:00,20.98,0.00,PMXC6,RT
09/06/2024 09:30:00,20.93,0.00,PMXC6,RT
09/06/2024 09:40:00,20.89,0.00,PMXC6,RT
09/06/2024 09:50:00,20.93,0.00,PMXC6,RT
09/06/2024 10:00:00,20.93,0.00,PMXC6,RT
09/06/2024 10:10:00,20.85,0.00,PMXC6,RT
09/06/2024 10:20:00,20.85,0.20,PMXC6,RT
09/06/2024 10:30:00,20.85,0.00,PMXC6,RT
09/06/2024 10:40:00,20.76,0.00,PMXC6,RT
09/06/2024 10:50:00,20.68,0.00,PMXC6,RT
09/06/2024 11:00:00,20.68,0.00,PMXC6,RT
09/06/2024 11:10:00,20.72,0.00,PMXC6,RT
09/06/2024 11:20:00,20.63,0.00,PMXC6,RT
09/06/2024 11:30:00,20.68,0.00,PMXC6,RT
09/06/2024 11:40:00,20.63,0.00,PMXC6,RT
09/06/2024 11:50:00,20.63,0.00,PMXC6,RT
09/06/2024 12:00:00,20.63,0.00,PMXC6,RT
09/06/2024 12:10:00,20.63,0.00,PMXC6,RT
09/06/2024 12:20:00,20.59,0.00,PMXC6,RT
09/06/2024 12:30:00,20.59,0.00,PMXC6,RT
09/06/2024 12:40:00,20.63,0.00,PMXC6,RT
09/06/2024 12:50:00,20.59,0.00,PMXC6,RT
09/06/2024 13:00:00,20.63,0.00,PMXC6,RT
09/06/2024 13:10:00,20.55,0.00,PMXC6,RT
09/06/2024 13:20:00,20.55,0.00,PMXC6,RT
09/06/2024 13:30:00,20.50,0.20,PMXC6,RT
09/06/2024 13:40:00,20.46,0.00,PMXC6,RT
09/06/2024 13:50:00,20.46,0.00,PMXC6,RT
09/06/2024 14:00:00,20.46,0.00,PMXC6,RT
09/06/2024 14:10:00,20.37,0.00,PMXC6,RT
09/06/2024 14:20:00,20.42,0.00,PMXC6,RT
09/06/2024 14:30:00,20.46,0.00,PMXC6,RT
09/06/2024 14:40:00,20.42,0.00,PMXC6,RT
09/06/2024 14:50:00,20.42,0.00,PMXC6,RT
09/06/2024 15:00:00,20.42,0.00,PMXC6,RT
09/06/2024 15:10:00,20.42,0.00,PMXC6,RT
09/06/2024 15:20:00,20.42,0.00,PMXC6,RT
09/06/2024 15:30:00,20.42,0.00,PMXC6,RT
09/06/2024 15:40:00,20.37,0.00,PMXC6,RT
09/06/2024 15:50:00,20.37,0.00,PMXC6,RT
09/06/2024 16:00:00,20.37,0.00,PMXC6,RT
09/06/2024 16:10:00,20.42,0.00,PMXC6,RT
09/06/2024 16:20:00,20.42,0.00,PMXC6,RT
09/06/2024 16:30:00,20.37,0.00,PMXC6,RT
09/06/2024 16:40:00,20.42,0.00,PMXC6,RT
09/06/2024 16:50:00,20.37,0.00,PMXC6,RT
09/06/2024 17:00:00,20.42,0.00,PMXC6,RT
09/06/2024 17:10:00,20.42,0.00,PMXC6,RT
09/06/2024 17:20:00,20.37,0.00,PMXC6,RT
09/06/2024 17:30:00,20.37,0.00,PMXC6,RT
09/06/2024 17:40:00,20.37,0.00,PMXC6,RT
09/06/2024 17:50:00,20.42,0.00,PMXC6,RT
09/06/2024 18:00:00,20.42,0.00,PMXC6,RT
09/06/2024 18:10:00,20.37,0.00,PMXC6,RT
09/06/2024 18:20:00,20.37,0.00,PMXC6,RT
09/06/2024 18:30:00,20.33,0.00,PMXC6,RT
09/06/2024 18:40:00,20.37,0.00,PMXC6,RT
09/06/2024 18:50:00,20.33,0.00,PMXC6,RT
09/06/2024 19:00:00,20.33,0.00,PMXC6,RT
09/06/2024 19:10:00,20.33,0.00,PMXC6,RT
09/06/2024 19:20:00,20.33,0.00,PMXC6,RT
09/06/2024 19:30:00,20.37,0.00,PMXC6,RT
09/06/2024 19:40:00,20.37,0.00,PMXC6,RT
09/06/2024 19:50:00,20.37,0.00,PMXC6,RT
09/06/2024 20:00:00,20.42,0.00,PMXC6,RT
09/06/2024 20:10:00,20.42,0.00,PMXC6,RT
09/06/2024 20:20:00,20.42,0.00,PMXC6,RT
09/06/2024 20:30:00,20.46,0.00,PMXC6,RT
09/06/2024 20:40:00,20.42,0.00,PMXC6,RT
09/06/2024 20:50:00,20.46,0.00,PMXC6,RT
09/06/2024 21:00:00,20.42,0.00,PMXC6,RT
09/06/2024 21:10:00,20.46,0.00,PMXC6,RT
09/06/2024 21:20:00,20.46,0.00,PMXC6,RT
09/06/2024 21:30:00,20.46,0.00,PMXC6,RT
09/06/2024 21:40:00,20.46,0.00,PMXC6,RT
09/06/2024 21:50:00,20.50,0.00,PMXC6,RT
09/06/2024 22:00:00,20.50,0.00,PMXC6,RT
09/06/2024 22:10:00,20.50,0.00,PMXC6,RT
09/06/2024 22:20:00,20.50,0.00,PMXC6,RT
09/06/2024 22:30:00,20.55,0.00,PMXC6,RT
09/06/2024 22:40:00,20.59,0.00,PMXC6,RT
09/06/2024 22:50:00,20.55,0.00,PMXC6,RT
09/06/2024 23:00:00,20.55,0.00,PMXC6,RT
09/06/2024 23:10:00,20.55,0.00,PMXC6,RT
09/06/2024 23:20:00,20.59,0.00,PMXC6,RT
09/06/2024 23:30:00,20.59,0.00,PMXC6,RT
09/06/2024 23:40:00,20.59,0.00,PMXC6,RT
09/06/2024 23:50:00,20.59,0.00,PMXC6,RT
09/07/2024 00:00:00,20.59,0.00,PMXC6,RT
09/07/2024 00:10:00,20.59,0.00,PMXC6,RT
09/07/2024 00:20:00,20.63,0.00,PMXC6,RT
09/07/2024 00:30:00,20.59,0.00,PMXC6,RT
09/07/2024 00:40:00,20.59,0.00,PMXC6,RT
09/07/2024 00:50:00,20.59,0.00,PMXC6,RT
09/07/2024 01:00:00,20.63,0.00,PMXC6,RT
09/07/2024 01:10:00,20.68,0.00,PMXC6,RT
09/07/2024 01:20:00,20.63,0.00,PMXC6,RT
09/07/2024 01:30:00,20.68,0.00,PMXC6,RT
09/07/2024 01:40:00,20.63,0.00,PMXC6,RT
09/07/2024 01:50:00,20.68,0.00,PMXC6,RT
09/07/2024 02:00:00,20.68,0.00,PMXC6,RT
09/07/2024 02:10:00,20.68,0.00,PMXC6,RT
09/07/2024 02:20:00,20.72,0.00,PMXC6,RT
09/07/2024 02:30:00,20.72,0.00,PMXC6,RT
09/07/2024 02:40:00,20.72,0.00,PMXC6,RT
09/07/2024 02:50:00,20.76,0.00,PMXC6,RT
09/07/2024 03:00:00,20.72,0.00,PMXC6,RT
09/07/2024 03:10:00,20.72,0.00,PMXC6,RT
09/07/2024 03:20:00,20.72,0.00,PMXC6,RT
09/07/2024 03:30:00,20.72,0.00,PMXC6,RT
09/07/2024 03:40:00,20.72,0.00,PMXC6,RT
09/07/2024 03:50:00,20.72,0.00,PMXC6,RT
09/07/2024 04:00:00,20.76,0.00,PMXC6,RT
09/07/2024 04:10:00,20.72,0.00,PMXC6,RT
09/07/2024 04:20:00,20.72,0.00,PMXC6,RT
09/07/2024 04:30:00,20.72,0.00,PMXC6,RT
09/07/2024 04:40:00,20.72,0.00,PMXC6,RT
09/07/2024 04:50:00,20.68,0.00,PMXC6,RT
09/07/2024 05:00:00,20.72,0.00,PMXC6,RT
09/07/2024 05:10:00,20.72,0.00,PMXC6,RT
09/07/2024 05:20:00,20.76,0.00,PMXC6,RT
09/07/2024 05:30:00,20.68,0.00,PMXC6,RT
09/07/2024 05:40:00,20.76,0.00,PMXC6,RT
09/07/2024 05:50:00,20.76,0.00,PMXC6,RT
09/07/2024 06:00:00,20.72,0.00,PMXC6,RT
09/07/2024 06:10:00,20.72,0.00,PMXC6,RT
09/07/2024 06:20:00,20.72,0.00,PMXC6,RT
09/07/2024 06:30:00,20.76,0.00,PMXC6,RT
09/07/2024 06:40:00,20.76,0.00,PMXC6,RT
09/07/2024 06:50:00,20.76,0.00,PMXC6,RT
09/07/2024 07:00:00,20.76,0.00,PMXC6,RT
09/07/2024 07:10:00,20.80,0.00,PMXC6,RT
09/07/2024 07:20:00,20.76,0.00,PMXC6,RT
09/07/2024 07:30:00,20.76,0.00,PMXC6,RT
09/07/2024 07:40:00,20.80,0.00,PMXC6,RT
09/07/2024 07:50:00,20.76,0.00,PMXC6,RT
09/07/2024 08:00:00,20.76,0.00,PMXC6,RT
09/07/2024 08:10:00,20.80,0.00,PMXC6,RT
09/07/2024 08:20:00,20.76,0.00,PMXC6,RT
09/07/2024 08:30:00,20.76,0.00,PMXC6,RT
09/07/2024 08:40:00,20.80,0.00,PMXC6,RT
09/07/2024 08:50:00,20.76,0.00,PMXC6,RT
09/07/2024 09:00:00,20.80,0.00,PMXC6,RT
09/07/2024 09:10:00,20.76,0.00,PMXC6,RT
09/07/2024 09:20:00,20.80,0.00,PMXC6,RT
09/07/2024 09:30:00,20.76,0.00,PMXC6,RT
09/07/2024 09:40:00,20.80,0.00,PMXC6,RT
09/07/2024 09:50:00,20.80,0.00,PMXC6,RT
09/07/2024 10:00:00,20.80,0.00,PMXC6,RT
09/07/2024 10:10:00,20.80,0.00,PMXC6,RT
09/07/2024 10:20:00,20.80,0.00,PMXC6,RT
09/07/2024 10:30:00,20.85,0.00,PMXC6,RT
09/07/2024 10:40:00,20.85,0.00,PMXC6,RT
09/07/2024 10:50:00,20.80,0.00,PMXC6,RT
09/07/2024 11:00:00,20.85,0.00,PMXC6,RT
09/07/2024 11:10:00,20.80,0.00,PMXC6,RT
09/07/2024 11:20:00,20.85,0.00,PMXC6,RT
09/07/2024 11:30:00,20.85,0.00,PMXC6,RT
09/07/2024 11:40:00,20.85,0.00,PMXC6,RT
09/07/2024 11:50:00,20.85,0.00,PMXC6,RT
09/07/2024 12:00:00,20.80,0.00,PMXC6,RT
09/07/2024 12:10:00,20.80,194.00,PMXC6,RT
09/07/2024 12:20:00,20.80,194.00,PMXC6,RT
09/07/2024 12:30:00,20.85,194.00,PMXC6,RT
09/07/2024 12:40:00,20.93,0.00,PMXC6,RT
09/07/2024 12:50:00,20.93,0.00,PMXC6,RT
09/07/2024 13:00:00,20.89,0.00,PMXC6,RT
09/07/2024 13:10:00,20.85,0.00,PMXC6,RT
09/07/2024 13:20:00,20.85,0.00,PMXC6,RT
09/07/2024 13:30:00,20.76,0.00,PMXC6,RT
09/07/2024 13:40:00,20.76,0.00,PMXC6,RT
09/07/2024 13:50:00,20.72,0.00,PMXC6,RT
09/07/2024 14:00:00,20.72,0.00,PMXC6,RT
09/07/2024 14:10:00,20.68,0.00,PMXC6,RT
09/07/2024 14:20:00,20.59,0.00,PMXC6,RT
09/07/2024 14:30:00,20.59,0.00,PMXC6,RT
09/07/2024 14:40:00,20.59,0.00,PMXC6,RT
09/07/2024 14:50:00,20.55,0.00,PMXC6,RT
09/07/2024 15:00:00,20.55,0.00,PMXC6,RT
09/07/2024 15:10:00,20.50,0.00,PMXC6,RT
09/07/2024 15:20:00,20.55,0.00,PMXC6,RT
09/07/2024 15:30:00,20.46,0.00,PMXC6,RT
09/07/2024 15:40:00,20.46,0.00,PMXC6,RT
09/07/2024 15:50:00,20.46,0.00,PMXC6,RT
09/07/2024 16:00:00,20.46,0.00,PMXC6,RT
09/07/2024 16:10:00,20.42,0.00,PMXC6,RT
09/07/2024 16:20:00,20.42,0.00,PMXC6,RT
09/07/2024 16:30:00,20.42,0.00,PMXC6,RT
09/07/2024 16:40:00,20.42,0.00,PMXC6,RT
09/07/2024 16:50:00,20.42,0.00,PMXC6,RT
09/07/2024 17:00:00,20.37,0.00,PMXC6,RT
09/07/2024 17:10:00,20.37,0.00,PMXC6,RT
09/07/2024 17:20:00,20.37,0.00,PMXC6,RT
09/07/2024 17:30:00,20.37,0.00,PMXC6,RT
09/07/2024 17:40:00,20.33,0.00,PMXC6,RT
09/07/2024 17:50:00,20.33,0.00,PMXC6,RT
09/07/2024 18:00:00,20.33,0.00,PMXC6,RT
09/07/2024 18:10:00,20.37,0.00,PMXC6,RT
09/07/2024 18:20:00,20.33,0.00,PMXC6,RT
09/07/2024 18:30:00,20.37,0.00,PMXC6,RT
09/07/2024 18:40:00,20.33,0.00,PMXC6,RT
09/07/2024 18:50:00,20.33,0.00,PMXC6,RT
09/07/2024 19:00:00,20.42,0.00,PMXC6,RT
09/07/2024 19:10:00,20.33,0.00,PMXC6,RT
09/07/2024 19:20:00,20.42,0.00,PMXC6,RT
09/07/2024 19:30:00,20.42,0.00,PMXC6,RT
09/07/2024 19:40:00,20.42,0.00,PMXC6,RT
09/07/2024 19:50:00,20.42,0.00,PMXC6,RT
09/07/2024 20:00:00,20.50,0.00,PMXC6,RT
09/07/2024 20:10:00,20.50,0.00,PMXC6,RT
09/07/2024 20:20:00,20.46,0.00,PMXC6,RT
09/07/2024 20:30:00,20.46,0.00,PMXC6,RT
09/07/2024 20:40:00,20.46,0.00,PMXC6,RT
09/07/2024 20:50:00,20.50,0.00,PMXC6,RT
09/07/2024 21:00:00,20.50,0.00,PMXC6,RT
09/07/2024 21:10:00,20.50,0.00,PMXC6,RT
09/07/2024 21:20:00,20.50,0.00,PMXC6,RT
09/07/2024 21:30:00,20.46,0.00,PMXC6,RT
09/07/2024 21:40:00,20.55,0.00,PMXC6,RT
09/07/2024 21:50:00,20.50,0.00,PMXC6,RT
09/07/2024 22:00:00,20.50,0.00,PMXC6,RT
09/07/2024 22:10:00,20.55,0.00,PMXC6,RT
09/07/2024 22:20:00,20.50,0.00,PMXC6,RT
09/07/2024 22:30:00,20.50,0.00,PMXC6,RT
09/07/2024 22:40:00,20.59,0.00,PMXC6,RT
09/07/2024 22:50:00,20.55,0.00,PMXC6,RT
09/07/2024 23:00:00,20.55,0.00,PMXC6,RT
09/07/2024 23:10:00,20.55,0.00,PMXC6,RT
09/07/2024 23:20:00,20.50,0.00,PMXC6,RT
09/07/2024 23:30:00,20.55,0.00,PMXC6,RT
09/07/2024 23:40:00,20.55,0.00,PMXC6,RT
09/07/2024 23:50:00,20.59,0.00,PMXC6,RT
09/08/2024 00:00:00,20.59,0.00,PMXC6,RT
09/08/2024 00:10:00,20.59,0.00,PMXC6,RT
09/08/2024 00:20:00,20.63,0.00,PMXC6,RT
09/08/2024 00:30:00,20.63,0.00,PMXC6,RT
09/08/2024 00:40:00,20.63,0.00,PMXC6,RT
09/08/2024 00:50:00,20.59,0.00,PMXC6,RT
09/08/2024 01:00:00,20.63,0.00,PMXC6,RT
09/08/2024 01:10:00,20.63,0.00,PMXC6,RT
09/08/2024 01:20:00,20.63,0.00,PMXC6,RT
09/08/2024 01:30:00,20.63,0.00,PMXC6,RT
09/08/2024 01:40:00,20.63,0.00,PMXC6,RT
09/08/2024 01:50:00,20.68,0.00,PMXC6,RT
09/08/2024 02:00:00,20.68,0.00,PMXC6,RT
09/08/2024 02:10:00,20.68,0.00,PMXC6,RT
09/08/2024 02:20:00,20.68,0.00,PMXC6,RT
09/08/2024 02:30:00,20.68,0.00,PMXC6,RT
09/08/2024 02:40:00,20.68,0.00,PMXC6,RT
09/08/2024 02:50:00,20.72,0.00,PMXC6,RT
09/08/2024 03:00:00,20.68,0.00,PMXC6,RT
09/08/2024 03:10:00,20.72,0.00,PMXC6,RT
09/08/2024 03:20:00,20.76,0.00,PMXC6,RT
09/08/2024 03:30:00,20.76,0.00,PMXC6,RT
09/08/2024 03:40:00,20.72,0.00,PMXC6,RT
09/08/2024 03:50:00,20.68,0.00,PMXC6,RT
09/08/2024 04:00:00,20.68,0.00,PMXC6,RT
09/08/2024 04:10:00,20.68,0.00,PMXC6,RT
09/08/2024 04:20:00,20.68,0.00,PMXC6,RT
09/08/2024 04:30:00,20.68,0.00,PMXC6,RT
09/08/2024 04:40:00,20.68,0.00,PMXC6,RT
09/08/2024 04:50:00,20.72,0.00,PMXC6,RT
09/08/2024 05:00:00,20.72,0.00,PMXC6,RT
09/08/2024 05:10:00,20.63,0.00,PMXC6,RT
09/08/2024 05:20:00,20.63,0.00,PMXC6,RT
09/08/2024 05:30:00,20.63,0.00,PMXC6,RT
09/08/2024 05:40:00,20.68,0.00,PMXC6,RT
09/08/2024 05:50:00,20.63,0.00,PMXC6,RT
09/08/2024 06:00:00,20.68,0.00,PMXC6,RT
09/08/2024 06:10:00,20.68,0.00,PMXC6,RT
09/08/2024 06:20:00,20.68,0.00,PMXC6,RT
09/08/2024 06:30:00,20.68,0.00,PMXC6,RT
09/08/2024 06:40:00,20.68,0.00,PMXC6,RT
09/08/2024 06:50:00,20.76,0.00,PMXC6,RT
09/08/2024 07:00:00,20.68,0.00,PMXC6,RT
09/08/2024 07:10:00,20.72,0.00,PMXC6,RT
09/08/2024 07:20:00,20.72,0.00,PMXC6,RT
09/08/2024 07:30:00,20.72,0.00,PMXC6,RT
09/08/2024 07:40:00,20.72,0.00,PMXC6,RT
09/08/2024 07:50:00,20.76,0.00,PMXC6,RT
09/08/2024 08:00:00,20.76,0.00,PMXC6,RT
09/08/2024 08:10:00,20.72,0.00,PMXC6,RT
09/08/2024 08:20:00,20.72,0.00,PMXC6,RT
09/08/2024 08:30:00,20.72,0.00,PMXC6,RT
09/08/2024 08:40:00,20.72,0.00,PMXC6,RT
09/08/2024 08:50:00,20.76,0.00,PMXC6,RT
09/08/2024 09:00:00,20.72,0.00,PMXC6,RT
09/08/2024 09:10:00,20.72,0.00,PMXC6,RT
09/08/2024 09:20:00,20.80,0.00,PMXC6,RT
09/08/2024 09:30:00,20.80,0.00,PMXC6,RT
09/08/2024 09:40:00,20.76,0.00,PMXC6,RT
09/08/2024 09:50:00,20.80,0.00,PMXC6,RT
09/08/2024 10:00:00,20.76,0.00,PMXC6,RT
09/08/2024 10:10:00,20.76,0.00,PMXC6,RT
09/08/2024 10:20:00,20.80,0.00,PMXC6,RT
09/08/2024 10:30:00,20.80,0.00,PMXC6,RT
09/08/2024 10:40:00,20.80,0.00,PMXC6,RT
09/08/2024 10:50:00,20.80,0.00,PMXC6,RT
09/08/2024 11:00:00,20.76,0.00,PMXC6,RT
09/08/2024 11:10:00,20.85,0.00,PMXC6,RT
09/08/2024 11:20:00,20.80,0.00,PMXC6,RT
09/08/2024 11:30:00,20.80,0.00,PMXC6,RT
09/08/2024 11:40:00,20.89,0.00,PMXC6,RT
09/08/2024 11:50:00,20.80,0.00,PMXC6,RT
09/08/2024 12:00:00,20.85,0.00,PMXC6,RT
09/08/2024 12:10:00,20.85,0.00,PMXC6,RT
09/08/2024 12:20:00,20.80,0.00,PMXC6,RT
09/08/2024 12:30:00,20.85,0.00,PMXC6,RT
09/08/2024 12:40:00,20.85,0.00,PMXC6,RT
09/08/2024 12:50:00,20.85,0.00,PMXC6,RT
09/08/2024 13:00:00,20.85,0.00,PMXC6,RT
09/08/2024 13:10:00,20.76,0.00,PMXC6,RT
09/08/2024 13:20:00,20.80,0.00,PMXC6,RT
09/08/2024 13:30:00,20.85,0.00,PMXC6,RT
09/08/2024 13:40:00,20.80,0.00,PMXC6,RT
09/08/2024 13:50:00,20.85,0.00,PMXC6,RT
09/08/2024 14:00:00,20.85,0.00,PMXC6,RT
09/08/2024 14:10:00,20.80,0.00,PMXC6,RT
09/08/2024 14:20:00,20.80,0.00,PMXC6,RT
09/08/2024 14:30:00,20.80,0.00,PMXC6,RT
09/08/2024 14:40:00,20.80,0.00,PMXC6,RT
09/08/2024 14:50:00,20.76,0.00,PMXC6,RT
09/08/2024 15:00:00,20.80,0.00,PMXC6,RT
09/08/2024 15:10:00,20.80,0.00,PMXC6,RT
09/08/2024 15:20:00,20.72,0.00,PMXC6,RT
09/08/2024 15:30:00,20.76,0.00,PMXC6,RT
09/08/2024 15:40:00,20.72,0.00,PMXC6,RT
09/08/2024 15:50:00,20.76,0.00,PMXC6,RT
09/08/2024 16:00:00,20.76,0.00,PMXC6,RT
09/08/2024 16:10:00,20.76,0.00,PMXC6,RT
09/08/2024 16:20:00,20.76,0.00,PMXC6,RT
09/08/2024 16:30:00,20.72,0.00,PMXC6,RT
09/08/2024 16:40:00,20.68,0.00,PMXC6,RT
09/08/2024 16:50:00,20.72,0.00,PMXC6,RT
09/08/2024 17:00:00,20.72,0.00,PMXC6,RT
09/08/2024 17:10:00,20.76,0.00,PMXC6,RT
09/08/2024 17:20:00,20.72,0.00,PMXC6,RT
09/08/2024 17:30:00,20.68,0.00,PMXC6,RT
09/08/2024 17:40:00,20.68,0.00,PMXC6,RT
09/08/2024 17:50:00,20.72,0.00,PMXC6,RT
09/08/2024 18:00:00,20.72,0.00,PMXC6,RT
09/08/2024 18:10:00,20.68,0.00,PMXC6,RT
09/08/2024 18:20:00,20.72,0.00,PMXC6,RT
09/08/2024 18:30:00,20.72,0.00,PMXC6,RT
09/08/2024 18:40:00,20.72,0.00,PMXC6,RT
09/08/2024 18:50:00,20.76,0.00,PMXC6,RT
09/08/2024 19:00:00,20.72,0.00,PMXC6,RT
09/08/2024 19:10:00,20.72,0.00,PMXC6,RT
09/08/2024 19:20:00,20.76,0.00,PMXC6,RT
09/08/2024 19:30:00,20.68,0.00,PMXC6,RT
09/08/2024 19:40:00,20.72,0.00,PMXC6,RT
09/08/2024 19:50:00,20.76,0.00,PMXC6,RT
09/08/2024 20:00:00,20.68,0.00,PMXC6,RT
09/08/2024 20:10:00,20.72,0.00,PMXC6,RT
09/08/2024 20:20:00,20.76,0.00,PMXC6,RT
09/08/2024 20:30:00,20.72,0.00,PMXC6,RT
09/08/2024 20:40:00,20.76,0.00,PMXC6,RT
09/08/2024 20:50:00,20.72,0.00,PMXC6,RT
09/08/2024 21:00:00,20.76,0.00,PMXC6,RT
09/08/2024 21:10:00,20.72,0.00,PMXC6,RT
09/08/2024 21:20:00,20.76,0.00,PMXC6,RT
09/08/2024 21:30:00,20.76,0.00,PMXC6,RT
09/08/2024 21:40:00,20.72,0.00,PMXC6,RT
09/08/2024 21:50:00,20.76,0.00,PMXC6,RT
09/08/2024 22:00:00,20.76,0.00,PMXC6,RT
09/08/2024 22:10:00,20.72,0.00,PMXC6,RT
09/08/2024 22:20:00,20.76,0.00,PMXC6,RT
09/08/2024 22:30:00,20.76,0.00,PMXC6,RT
09/08/2024 22:40:00,20.72,0.00,PMXC6,RT
09/08/2024 22:50:00,20.72,0.00,PMXC6,RT
09/08/2024 23:00:00,20.72,0.00,PMXC6,RT
09/08/2024 23:10:00,20.76,0.00,PMXC6,RT
09/08/2024 23:20:00,20.76,0.00,PMXC6,RT
09/08/2024 23:30:00,20.80,0.00,PMXC6,RT
09/08/2024 23:40:00,20.76,0.00,PMXC6,RT
09/08/2024 23:50:00,20.76,0.00,PMXC6,RT
09/09/2024 00:00:00,20.76,0.00,PMXC6,RT
09/09/2024 00:10:00,20.76,0.00,PMXC6,RT
09/09/2024 00:20:00,20.80,0.00,PMXC6,RT
09/09/2024 00:30:00,20.76,0.00,PMXC6,RT
09/09/2024 00:40:00,20.76,0.00,PMXC6,RT
09/09/2024 00:50:00,20.76,0.00,PMXC6,RT
09/09/2024 01:00:00,20.76,0.00,PMXC6,RT
09/09/2024 01:10:00,20.76,0.00,PMXC6,RT
09/09/2024 01:20:00,20.76,0.00,PMXC6,RT
09/09/2024 01:30:00,20.80,0.00,PMXC6,RT
09/09/2024 01:40:00,20.80,0.00,PMXC6,RT
09/09/2024 01:50:00,20.85,0.00,PMXC6,RT
09/09/2024 02:00:00,20.80,0.00,PMXC6,RT
09/09/2024 02:10:00,20.85,0.00,PMXC6,RT
09/09/2024 02:20:00,20.85,0.00,PMXC6,RT
09/09/2024 02:30:00,20.80,0.00,PMXC6,RT
09/09/2024 02:40:00,20.85,0.00,PMXC6,RT
09/09/2024 02:50:00,20.85,0.00,PMXC6,RT
09/09/2024 03:00:00,20.85,0.00,PMXC6,RT
09/09/2024 03:10:00,20.85,0.00,PMXC6,RT
09/09/2024 03:20:00,20.85,0.00,PMXC6,RT
09/09/2024 03:30:00,20.85,0.00,PMXC6,RT
09/09/2024 03:40:00,20.85,0.00,PMXC6,RT
09/09/2024 03:50:00,20.85,0.00,PMXC6,RT
09/09/2024 04:00:00,20.85,0.00,PMXC6,RT
09/09/2024 04:10:00,20.85,0.00,PMXC6,RT
09/09/2024 04:20:00,20.85,0.00,PMXC6,RT
09/09/2024 04:30:00,20.89,0.00,PMXC6,RT
09/09/2024 04:40:00,20.85,0.00,PMXC6,RT
09/09/2024 04:50:00,20.89,0.00,PMXC6,RT
09/09/2024 05:00:00,20.80,0.00,PMXC6,RT
09/09/2024 05:10:00,20.85,0.00,PMXC6,RT
09/09/2024 05:20:00,20.85,0.00,PMXC6,RT
09/09/2024 05:30:00,20.80,0.00,PMXC6,RT
09/09/2024 05:40:00,20.80,0.00,PMXC6,RT
09/09/2024 05:50:00,20.85,0.00,PMXC6,RT
09/09/2024 06:00:00,20.85,0.00,PMXC6,RT
09/09/2024 06:10:00,20.80,0.00,PMXC6,RT
09/09/2024 06:20:00,20.85,0.00,PMXC6,RT
09/09/2024 06:30:00,20.85,0.00,PMXC6,RT
09/09/2024 06:40:00,20.85,0.00,PMXC6,RT
09/09/2024 06:50:00,20.89,0.00,PMXC6,RT
09/09/2024 07:00:00,20.85,0.00,PMXC6,RT
09/09/2024 07:10:00,20.85,0.00,PMXC6,RT
09/09/2024 07:20:00,20.85,0.00,PMXC6,RT
09/09/2024 07:30:00,20.80,0.00,PMXC6,RT
09/09/2024 07:40:00,20.76,0.00,PMXC6,RT
09/09/2024 07:50:00,20.76,0.00,PMXC6,RT
09/09/2024 08:00:00,20.72,0.00,PMXC6,RT
09/09/2024 08:10:00,20.72,0.00,PMXC6,RT
09/09/2024 08:20:00,20.72,0.00,PMXC6,RT
